longitude,latitude,altitude,yaw,state_x,state_y,state_yaw
-125.787,-40.8193,1.01963,2.62528,-125.79,-40.8192,2.86568
-125.787,-40.8193,1.01963,2.62529,-125.79,-40.8192,2.86568
-125.787,-40.8193,1.01963,2.62529,-125.79,-40.8192,2.86568
-125.787,-40.8193,1.01963,2.62528,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.01963,2.62528,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.01963,2.62529,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.6253,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62531,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62531,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62531,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62533,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62533,-125.789,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62535,-125.788,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62535,-125.788,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62536,-125.788,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.6254,-125.788,-40.8192,2.86568
-125.787,-40.8193,1.00563,2.62538,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62536,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62535,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62534,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62532,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62529,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.6253,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.6253,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62531,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62531,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62531,-125.788,-40.8192,2.86569
-125.787,-40.8193,1.00563,2.62533,-125.788,-40.8191,2.86569
-125.787,-40.8193,1.00563,2.62531,-125.788,-40.8191,2.86569
-125.787,-40.8193,1.00563,2.62532,-125.788,-40.8191,2.86569
-125.787,-40.8193,1.00563,2.62531,-125.788,-40.8191,2.86569
-125.787,-40.8082,0.991631,2.62531,-125.788,-40.8185,2.86569
-125.787,-40.8082,0.991631,2.62532,-125.788,-40.8179,2.86569
-125.787,-40.8082,0.991631,2.62532,-125.788,-40.8173,2.86569
-125.787,-40.8082,0.991631,2.62533,-125.788,-40.8168,2.86569
-125.787,-40.8082,0.991631,2.62533,-125.788,-40.8162,2.86569
-125.787,-40.8082,0.991631,2.62534,-125.788,-40.8158,2.86569
-125.787,-40.8082,0.991631,2.62535,-125.788,-40.8153,2.86569
-125.787,-40.8082,0.991631,2.62535,-125.788,-40.8149,2.86569
-125.787,-40.8082,0.991631,2.62535,-125.788,-40.8145,2.86569
-125.787,-40.8082,0.991631,2.62532,-125.787,-40.8141,2.86569
-125.787,-40.8082,0.991631,2.62534,-125.787,-40.8137,2.86569
-125.787,-40.8082,0.991631,2.62533,-125.787,-40.8134,2.86568
-125.787,-40.8082,0.991631,2.62532,-125.787,-40.8131,2.86568
-125.787,-40.8082,0.991631,2.6253,-125.787,-40.8128,2.86568
-125.787,-40.8082,0.991631,2.62529,-125.787,-40.8125,2.86568
-125.787,-40.8082,0.991631,2.6253,-125.787,-40.8122,2.86568
-125.787,-40.8082,0.991631,2.62528,-125.787,-40.812,2.86568
-125.787,-40.8082,0.991631,2.62527,-125.787,-40.8117,2.86568
-125.787,-40.8082,0.991631,2.62526,-125.787,-40.8115,2.86568
-125.787,-40.8082,0.991631,2.62526,-125.787,-40.8113,2.86568
-125.787,-40.8082,0.991631,2.62527,-125.787,-40.8111,2.86568
-125.787,-40.8082,0.991631,2.62527,-125.787,-40.8109,2.86568
-125.787,-40.8082,0.991631,2.62527,-125.787,-40.8108,2.86568
-125.787,-40.8082,0.991631,2.62526,-125.787,-40.8106,2.86568
-125.787,-40.8082,0.991631,2.62524,-125.787,-40.8104,2.86568
-125.778,-40.8082,0.975631,2.62524,-125.787,-40.8103,2.86568
-125.778,-40.8082,0.975631,2.62526,-125.787,-40.8101,2.86568
-125.778,-40.8082,0.975631,2.62525,-125.786,-40.81,2.86568
-125.778,-40.8082,0.975631,2.62524,-125.786,-40.8099,2.86568
-125.778,-40.8082,0.975631,2.62524,-125.785,-40.8098,2.86568
-125.778,-40.8082,0.975631,2.62523,-125.785,-40.8097,2.86568
-125.778,-40.8082,0.975631,2.62525,-125.785,-40.8095,2.86568
-125.778,-40.8082,0.975631,2.62525,-125.784,-40.8094,2.86568
-125.778,-40.8082,0.975631,2.62526,-125.784,-40.8094,2.86568
-125.778,-40.8082,0.975631,2.62526,-125.784,-40.8093,2.86568
-125.778,-40.8082,0.975631,2.62526,-125.783,-40.8092,2.86568
-125.778,-40.8082,0.975631,2.62524,-125.783,-40.8091,2.86568
-125.778,-40.8082,0.975631,2.62522,-125.783,-40.809,2.86568
-125.778,-40.8082,0.975631,2.62521,-125.783,-40.809,2.86568
-125.778,-40.8082,0.975631,2.62523,-125.783,-40.8089,2.86568
-125.778,-40.8082,0.975631,2.62525,-125.782,-40.8088,2.86568
-125.778,-40.8082,0.975631,2.62524,-125.782,-40.8088,2.86568
-125.778,-40.8082,0.975631,2.62522,-125.782,-40.8087,2.86568
-125.778,-40.8082,0.975631,2.62521,-125.782,-40.8087,2.86568
-125.778,-40.8082,0.975631,2.62521,-125.782,-40.8086,2.86568
-125.778,-40.8082,0.975631,2.62521,-125.782,-40.8086,2.86568
-125.778,-40.8082,0.975631,2.62523,-125.781,-40.8085,2.86568
-125.778,-40.8082,0.975631,2.62521,-125.781,-40.8085,2.86568
-125.778,-40.8082,0.975631,2.62518,-125.781,-40.8085,2.86568
-125.778,-40.8082,0.975631,2.62517,-125.781,-40.8084,2.86568
-125.778,-40.8082,0.966631,2.62514,-125.781,-40.8084,2.86568
-125.778,-40.8082,0.966631,2.62515,-125.781,-40.8084,2.86568
-125.778,-40.8082,0.966631,2.62516,-125.781,-40.8083,2.86568
-125.778,-40.8082,0.966631,2.62516,-125.781,-40.8083,2.86568
-125.778,-40.8082,0.966631,2.62517,-125.781,-40.8083,2.86568
-125.778,-40.8082,0.966631,2.62514,-125.781,-40.8082,2.86568
-125.778,-40.8082,0.966631,2.62514,-125.78,-40.8082,2.86568
-125.778,-40.8082,0.966631,2.62515,-125.78,-40.8082,2.86568
-125.778,-40.8082,0.966631,2.62513,-125.78,-40.8082,2.86568
-125.778,-40.8082,0.966631,2.62512,-125.78,-40.8082,2.86568
-125.778,-40.8082,0.966631,2.62512,-125.78,-40.8081,2.86568
-125.778,-40.8082,0.966631,2.62512,-125.78,-40.8081,2.86569
-125.778,-40.8082,0.966631,2.62513,-125.78,-40.8081,2.86569
-125.778,-40.8082,0.966631,2.62514,-125.78,-40.8081,2.86569
-125.778,-40.8082,0.966631,2.62511,-125.78,-40.8081,2.86569
-125.778,-40.8082,0.966631,2.6251,-125.78,-40.8081,2.86569
-125.778,-40.8082,0.966631,2.62512,-125.78,-40.8081,2.86569
-125.778,-40.8082,0.966631,2.62511,-125.78,-40.808,2.86569
-125.778,-40.8082,0.966631,2.62513,-125.78,-40.808,2.86569
-125.778,-40.8082,0.966631,2.62513,-125.78,-40.808,2.86569
-125.778,-40.8082,0.966631,2.62515,-125.78,-40.808,2.86569
-125.778,-40.8082,0.966631,2.62515,-125.78,-40.808,2.86569
-125.778,-40.8082,0.966631,2.62516,-125.78,-40.808,2.86569
-125.778,-40.8082,0.966631,2.62515,-125.78,-40.808,2.86569
-125.778,-40.8082,0.966631,2.62516,-125.78,-40.808,2.86569
-125.77,-40.8082,0.953631,2.62516,-125.779,-40.808,2.86569
-125.77,-40.8082,0.953631,2.62516,-125.779,-40.8079,2.86569
-125.77,-40.8082,0.953631,2.62515,-125.778,-40.8079,2.86569
-125.77,-40.8082,0.953631,2.62518,-125.778,-40.8079,2.86569
-125.77,-40.8082,0.953631,2.62516,-125.778,-40.8079,2.86569
-125.77,-40.8082,0.953631,2.62517,-125.777,-40.8079,2.86569
-125.77,-40.8082,0.953631,2.62516,-125.777,-40.8079,2.86569
-125.77,-40.8082,0.953631,2.62515,-125.777,-40.8079,2.86569
-125.77,-40.8082,0.953631,2.62515,-125.776,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62513,-125.776,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62515,-125.776,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62517,-125.775,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62515,-125.775,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62514,-125.775,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62512,-125.775,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62512,-125.775,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62511,-125.774,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.6251,-125.774,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62512,-125.774,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62511,-125.774,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62512,-125.774,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62512,-125.774,-40.8078,2.86569
-125.77,-40.8082,0.953631,2.62511,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.953631,2.6251,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.953631,2.62511,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62508,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62511,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.6251,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62511,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62511,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62512,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62509,-125.773,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62509,-125.772,-40.8077,2.86569
-125.77,-40.8082,0.942631,2.62509,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.62508,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.62507,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.62506,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.62505,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.62503,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.62501,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.62502,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.625,-125.772,-40.8077,2.8657
-125.77,-40.8082,0.942631,2.625,-125.772,-40.8078,2.8657
-125.77,-40.8082,0.942631,2.625,-125.772,-40.8078,2.8657
-125.77,-40.8082,0.942631,2.62499,-125.772,-40.8078,2.8657
-125.77,-40.8082,0.942631,2.62499,-125.772,-40.8078,2.8657
-125.77,-40.8082,0.942631,2.62498,-125.772,-40.8078,2.8657
-125.77,-40.8082,0.942631,2.625,-125.772,-40.8078,2.8657
-125.77,-40.8082,0.942631,2.62499,-125.772,-40.8078,2.8657
-125.77,-40.8082,0.942631,2.62501,-125.772,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62503,-125.771,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62502,-125.771,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62502,-125.77,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62503,-125.77,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62504,-125.769,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62505,-125.769,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62505,-125.768,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62505,-125.768,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62505,-125.768,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62505,-125.767,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62505,-125.767,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62504,-125.767,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62503,-125.766,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62502,-125.766,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.625,-125.766,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.625,-125.766,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.625,-125.766,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62501,-125.765,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.625,-125.765,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62499,-125.765,-40.8078,2.8657
-125.761,-40.8082,0.929631,2.62499,-125.765,-40.8079,2.8657
-125.761,-40.8082,0.929631,2.62498,-125.765,-40.8079,2.8657
-125.761,-40.8082,0.929631,2.62498,-125.765,-40.8079,2.8657
-125.761,-40.8082,0.929631,2.62498,-125.764,-40.8079,2.8657
-125.761,-40.8082,0.929631,2.62502,-125.764,-40.8079,2.8657
-125.761,-40.797,0.915631,2.62502,-125.764,-40.8072,2.8657
-125.761,-40.797,0.915631,2.62502,-125.764,-40.8066,2.8657
-125.761,-40.797,0.915631,2.62504,-125.764,-40.8061,2.8657
-125.761,-40.797,0.915631,2.62507,-125.764,-40.8055,2.8657
-125.761,-40.797,0.915631,2.62507,-125.764,-40.805,2.8657
-125.761,-40.797,0.915631,2.62507,-125.763,-40.8046,2.8657
-125.761,-40.797,0.915631,2.62506,-125.763,-40.8041,2.8657
-125.761,-40.797,0.915631,2.62505,-125.763,-40.8037,2.8657
-125.761,-40.797,0.915631,2.62504,-125.763,-40.8033,2.86569
-125.761,-40.797,0.915631,2.62504,-125.763,-40.8029,2.86569
-125.761,-40.797,0.915631,2.62505,-125.763,-40.8026,2.86569
-125.761,-40.797,0.915631,2.62503,-125.763,-40.8023,2.86569
-125.761,-40.797,0.915631,2.62504,-125.763,-40.802,2.86569
-125.761,-40.797,0.915631,2.62504,-125.763,-40.8017,2.86569
-125.761,-40.797,0.915631,2.62503,-125.763,-40.8014,2.86569
-125.761,-40.797,0.915631,2.62503,-125.763,-40.8011,2.86569
-125.761,-40.797,0.915631,2.62503,-125.763,-40.8009,2.86569
-125.761,-40.797,0.915631,2.62502,-125.762,-40.8007,2.86569
-125.761,-40.797,0.915631,2.62499,-125.762,-40.8004,2.86569
-125.761,-40.797,0.915631,2.62497,-125.762,-40.8002,2.86569
-125.761,-40.797,0.915631,2.62496,-125.762,-40.8001,2.86569
-125.761,-40.797,0.915631,2.62498,-125.762,-40.7999,2.86569
-125.761,-40.797,0.915631,2.62499,-125.762,-40.7997,2.86569
-125.761,-40.797,0.915631,2.625,-125.762,-40.7995,2.86569
-125.761,-40.797,0.915631,2.62501,-125.762,-40.7994,2.86569
-125.753,-40.797,0.895631,2.62507,-125.762,-40.7992,2.86569
-125.753,-40.797,0.895631,2.62506,-125.762,-40.7989,2.86569
-125.753,-40.797,0.895631,2.62506,-125.762,-40.7987,2.86569
-125.753,-40.797,0.895631,2.62508,-125.761,-40.7985,2.86569
-125.753,-40.797,0.895631,2.62508,-125.761,-40.7983,2.86569
-125.753,-40.797,0.895631,2.62506,-125.761,-40.7982,2.86569
-125.753,-40.797,0.895631,2.62507,-125.761,-40.798,2.86569
-125.753,-40.797,0.895631,2.62508,-125.761,-40.7978,2.86569
-125.753,-40.797,0.895631,2.62508,-125.761,-40.7977,2.86569
-125.753,-40.797,0.895631,2.62508,-125.761,-40.7975,2.86568
-125.753,-40.797,0.895631,2.62507,-125.761,-40.7974,2.86568
-125.753,-40.797,0.895631,2.6251,-125.761,-40.7973,2.86568
-125.753,-40.797,0.895631,2.6251,-125.76,-40.7972,2.86568
-125.753,-40.797,0.895631,2.6251,-125.76,-40.7971,2.86568
-125.753,-40.797,0.895631,2.62509,-125.76,-40.797,2.86568
-125.753,-40.797,0.895631,2.6251,-125.76,-40.7969,2.86568
-125.753,-40.797,0.895631,2.62509,-125.76,-40.7968,2.86568
-125.753,-40.797,0.895631,2.62509,-125.76,-40.7967,2.86568
-125.753,-40.797,0.895631,2.62508,-125.76,-40.7966,2.86567
-125.753,-40.797,0.895631,2.62508,-125.76,-40.7965,2.86567
-125.753,-40.797,0.895631,2.62508,-125.76,-40.7965,2.86567
-125.753,-40.797,0.895631,2.62507,-125.76,-40.7964,2.86567
-125.753,-40.797,0.895631,2.62508,-125.76,-40.7963,2.86567
-125.753,-40.797,0.895631,2.62508,-125.76,-40.7963,2.86567
-125.753,-40.797,0.895631,2.62508,-125.76,-40.7962,2.86567
-125.753,-40.7859,0.868631,2.62511,-125.76,-40.7955,2.86566
-125.753,-40.7859,0.868631,2.62512,-125.76,-40.7949,2.86565
-125.753,-40.7859,0.868631,2.62509,-125.759,-40.7943,2.86564
-125.753,-40.7859,0.868631,2.62508,-125.759,-40.7937,2.86563
-125.753,-40.7859,0.868631,2.62508,-125.759,-40.7931,2.86562
-125.753,-40.7859,0.868631,2.62509,-125.759,-40.7926,2.86561
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7921,2.8656
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7917,2.86559
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7913,2.86559
-125.753,-40.7859,0.868631,2.62509,-125.759,-40.7909,2.86558
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7905,2.86557
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7901,2.86557
-125.753,-40.7859,0.868631,2.62512,-125.759,-40.7898,2.86556
-125.753,-40.7859,0.868631,2.62512,-125.759,-40.7895,2.86556
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7892,2.86555
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7889,2.86555
-125.753,-40.7859,0.868631,2.62511,-125.759,-40.7886,2.86554
-125.753,-40.7859,0.868631,2.62513,-125.759,-40.7884,2.86554
-125.753,-40.7859,0.868631,2.62513,-125.759,-40.7881,2.86553
-125.753,-40.7859,0.868631,2.62513,-125.759,-40.7879,2.86553
-125.753,-40.7859,0.868631,2.62515,-125.759,-40.7877,2.86553
-125.753,-40.7859,0.868631,2.62514,-125.759,-40.7875,2.86552
-125.753,-40.7859,0.868631,2.62513,-125.759,-40.7873,2.86552
-125.753,-40.7859,0.868631,2.62513,-125.759,-40.7872,2.86552
-125.753,-40.7859,0.868631,2.62514,-125.759,-40.787,2.86552
-125.744,-40.7859,0.861632,2.62516,-125.758,-40.7869,2.86551
-125.744,-40.7859,0.861632,2.62516,-125.757,-40.7868,2.86551
-125.744,-40.7859,0.861632,2.62517,-125.756,-40.7868,2.8655
-125.744,-40.7859,0.861632,2.62517,-125.756,-40.7867,2.8655
-125.744,-40.7859,0.861632,2.62518,-125.755,-40.7866,2.8655
-125.744,-40.7859,0.861632,2.62517,-125.755,-40.7866,2.8655
-125.744,-40.7859,0.861632,2.62517,-125.754,-40.7865,2.86549
-125.744,-40.7859,0.861632,2.62515,-125.754,-40.7865,2.86549
-125.744,-40.7859,0.861632,2.62515,-125.753,-40.7864,2.86549
-125.744,-40.7859,0.861632,2.62514,-125.753,-40.7864,2.86549
-125.744,-40.7859,0.861632,2.62514,-125.752,-40.7863,2.86549
-125.744,-40.7859,0.861632,2.62512,-125.752,-40.7863,2.86548
-125.744,-40.7859,0.861632,2.62511,-125.751,-40.7863,2.86548
-125.744,-40.7859,0.861632,2.6251,-125.751,-40.7862,2.86548
-125.744,-40.7859,0.861632,2.6251,-125.751,-40.7862,2.86548
-125.744,-40.7859,0.861632,2.62511,-125.75,-40.7862,2.86548
-125.744,-40.7859,0.861632,2.6251,-125.75,-40.7861,2.86548
-125.744,-40.7859,0.861632,2.62507,-125.75,-40.7861,2.86548
-125.744,-40.7859,0.861632,2.62508,-125.75,-40.7861,2.86548
-125.744,-40.7859,0.861632,2.62509,-125.749,-40.786,2.86548
-125.744,-40.7859,0.861632,2.6251,-125.749,-40.786,2.86548
-125.744,-40.7859,0.861632,2.62512,-125.749,-40.786,2.86548
-125.744,-40.7859,0.861632,2.62513,-125.749,-40.786,2.86548
-125.744,-40.7859,0.861632,2.62512,-125.748,-40.786,2.86548
-125.744,-40.7859,0.861632,2.62511,-125.748,-40.7859,2.86548
-125.744,-40.7748,0.841632,2.62512,-125.748,-40.7853,2.86547
-125.744,-40.7748,0.841632,2.62511,-125.748,-40.7847,2.86547
-125.744,-40.7748,0.841632,2.62511,-125.748,-40.7841,2.86547
-125.744,-40.7748,0.841632,2.62511,-125.748,-40.7836,2.86546
-125.744,-40.7748,0.841632,2.6251,-125.747,-40.783,2.86546
-125.744,-40.7748,0.841632,2.6251,-125.747,-40.7826,2.86546
-125.744,-40.7748,0.841632,2.62509,-125.747,-40.7821,2.86546
-125.744,-40.7748,0.841632,2.6251,-125.747,-40.7817,2.86546
-125.744,-40.7748,0.841632,2.6251,-125.747,-40.7813,2.86545
-125.744,-40.7748,0.841632,2.62512,-125.747,-40.7809,2.86545
-125.744,-40.7748,0.841632,2.62512,-125.747,-40.7805,2.86545
-125.744,-40.7748,0.841632,2.62513,-125.746,-40.7802,2.86545
-125.744,-40.7748,0.841632,2.62512,-125.746,-40.7799,2.86545
-125.744,-40.7748,0.841632,2.62513,-125.746,-40.7796,2.86545
-125.744,-40.7748,0.841632,2.6251,-125.746,-40.7793,2.86545
-125.744,-40.7748,0.841632,2.62509,-125.746,-40.779,2.86545
-125.744,-40.7748,0.841632,2.62508,-125.746,-40.7788,2.86545
-125.744,-40.7748,0.841632,2.62507,-125.746,-40.7786,2.86545
-125.744,-40.7748,0.841632,2.62507,-125.746,-40.7783,2.86545
-125.744,-40.7748,0.841632,2.62508,-125.746,-40.7781,2.86545
-125.744,-40.7748,0.841632,2.62507,-125.746,-40.7779,2.86545
-125.744,-40.7748,0.841632,2.62507,-125.746,-40.7777,2.86545
-125.744,-40.7748,0.841632,2.62507,-125.746,-40.7776,2.86545
-125.744,-40.7748,0.841632,2.62505,-125.745,-40.7774,2.86545
-125.744,-40.7748,0.841632,2.62505,-125.745,-40.7772,2.86545
-125.736,-40.7748,0.824632,2.62505,-125.745,-40.7771,2.86545
-125.736,-40.7748,0.824632,2.62502,-125.745,-40.7769,2.86544
-125.736,-40.7748,0.824632,2.62504,-125.744,-40.7768,2.86544
-125.736,-40.7748,0.824632,2.62502,-125.744,-40.7766,2.86544
-125.736,-40.7748,0.824632,2.62501,-125.743,-40.7765,2.86544
-125.736,-40.7748,0.824632,2.62498,-125.743,-40.7764,2.86544
-125.736,-40.7748,0.824632,2.625,-125.743,-40.7762,2.86544
-125.736,-40.7748,0.824632,2.62501,-125.742,-40.7761,2.86544
-125.736,-40.7748,0.824632,2.625,-125.742,-40.776,2.86544
-125.736,-40.7748,0.824632,2.62499,-125.742,-40.7759,2.86544
-125.736,-40.7748,0.824632,2.62498,-125.742,-40.7758,2.86544
-125.736,-40.7748,0.824632,2.62498,-125.741,-40.7757,2.86544
-125.736,-40.7748,0.824632,2.62498,-125.741,-40.7757,2.86544
-125.736,-40.7748,0.824632,2.62499,-125.741,-40.7756,2.86544
-125.736,-40.7748,0.824632,2.62496,-125.741,-40.7755,2.86544
-125.736,-40.7748,0.824632,2.62495,-125.741,-40.7754,2.86544
-125.736,-40.7748,0.824632,2.62499,-125.74,-40.7754,2.86544
-125.736,-40.7748,0.824632,2.62501,-125.74,-40.7753,2.86544
-125.736,-40.7748,0.824632,2.62502,-125.74,-40.7753,2.86544
-125.736,-40.7748,0.824632,2.62504,-125.74,-40.7752,2.86544
-125.736,-40.7748,0.824632,2.62504,-125.74,-40.7751,2.86544
-125.736,-40.7748,0.824632,2.62504,-125.74,-40.7751,2.86544
-125.736,-40.7748,0.824632,2.62504,-125.74,-40.775,2.86544
-125.736,-40.7748,0.824632,2.62503,-125.739,-40.775,2.86544
-125.736,-40.7748,0.824632,2.62503,-125.739,-40.775,2.86544
-125.727,-40.7637,0.805632,2.62502,-125.739,-40.7743,2.86544
-125.727,-40.7637,0.805632,2.62503,-125.738,-40.7737,2.86543
-125.727,-40.7637,0.805632,2.62501,-125.737,-40.7731,2.86543
-125.727,-40.7637,0.805632,2.62501,-125.737,-40.7726,2.86543
-125.727,-40.7637,0.805632,2.62502,-125.736,-40.772,2.86543
-125.727,-40.7637,0.805632,2.62501,-125.736,-40.7716,2.86542
-125.727,-40.7637,0.805632,2.625,-125.735,-40.7711,2.86542
-125.727,-40.7637,0.805632,2.62502,-125.735,-40.7707,2.86542
-125.727,-40.7637,0.805632,2.62504,-125.734,-40.7703,2.86542
-125.727,-40.7637,0.805632,2.62504,-125.734,-40.7699,2.86542
-125.727,-40.7637,0.805632,2.62505,-125.734,-40.7695,2.86542
-125.727,-40.7637,0.805632,2.62506,-125.733,-40.7692,2.86542
-125.727,-40.7637,0.805632,2.62504,-125.733,-40.7689,2.86542
-125.727,-40.7637,0.805632,2.62505,-125.733,-40.7686,2.86542
-125.727,-40.7637,0.805632,2.62504,-125.732,-40.7683,2.86542
-125.727,-40.7637,0.805632,2.62503,-125.732,-40.768,2.86541
-125.727,-40.7637,0.805632,2.62502,-125.732,-40.7678,2.86541
-125.727,-40.7637,0.805632,2.62502,-125.732,-40.7675,2.86541
-125.727,-40.7637,0.805632,2.62501,-125.731,-40.7673,2.86541
-125.727,-40.7637,0.805632,2.625,-125.731,-40.7671,2.86541
-125.727,-40.7637,0.805632,2.62501,-125.731,-40.7669,2.86541
-125.727,-40.7637,0.805632,2.62501,-125.731,-40.7667,2.86541
-125.727,-40.7637,0.805632,2.625,-125.73,-40.7665,2.86541
-125.727,-40.7637,0.805632,2.62499,-125.73,-40.7664,2.86541
-125.727,-40.7637,0.805632,2.62502,-125.73,-40.7662,2.86541
-125.727,-40.7637,0.786632,2.62503,-125.73,-40.7661,2.86541
-125.727,-40.7637,0.786632,2.62505,-125.73,-40.7659,2.86542
-125.727,-40.7637,0.786632,2.62506,-125.73,-40.7658,2.86542
-125.727,-40.7637,0.786632,2.62505,-125.73,-40.7657,2.86542
-125.727,-40.7637,0.786632,2.62504,-125.729,-40.7655,2.86542
-125.727,-40.7637,0.786632,2.62504,-125.729,-40.7654,2.86542
-125.727,-40.7637,0.786632,2.62506,-125.729,-40.7653,2.86542
-125.727,-40.7637,0.786632,2.62508,-125.729,-40.7652,2.86542
-125.727,-40.7637,0.786632,2.62507,-125.729,-40.7651,2.86542
-125.727,-40.7637,0.786632,2.62505,-125.729,-40.7651,2.86542
-125.727,-40.7637,0.786632,2.62502,-125.729,-40.765,2.86542
-125.727,-40.7637,0.786632,2.62502,-125.729,-40.7649,2.86542
-125.727,-40.7637,0.786632,2.62501,-125.729,-40.7648,2.86542
-125.727,-40.7637,0.786632,2.62501,-125.729,-40.7648,2.86542
-125.727,-40.7637,0.786632,2.625,-125.729,-40.7647,2.86542
-125.727,-40.7637,0.786632,2.625,-125.729,-40.7646,2.86542
-125.727,-40.7637,0.786632,2.625,-125.729,-40.7646,2.86542
-125.727,-40.7637,0.786632,2.62498,-125.728,-40.7645,2.86542
-125.727,-40.7637,0.786632,2.62497,-125.728,-40.7645,2.86542
-125.727,-40.7637,0.786632,2.62496,-125.728,-40.7644,2.86542
-125.727,-40.7637,0.786632,2.62496,-125.728,-40.7644,2.86542
-125.727,-40.7637,0.786632,2.62496,-125.728,-40.7643,2.86542
-125.727,-40.7637,0.786632,2.62495,-125.728,-40.7643,2.86542
-125.727,-40.7637,0.786632,2.62495,-125.728,-40.7643,2.86542
